register_id,variable_name,description_dk,start_year,end_year,variable_times_url,variable_hkd_url
FAHU,ANTBRNH,Antal børn i husstanden,1980,2007,https://www.dst.dk/da/Statistik/dokumentation/Times/CPR-oplysninger/ANTBRNH,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Husstande/ANTBRNH
FAHU,ANTCFAM,Antal C-familier,1980,2007,NA,NA
FAHU,ANTH00,Antal 0-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH01,Antal 1-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH02,Antal 2-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH03,Antal 3-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH04,Antal 4-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH05,Antal 5-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH06,Antal 6-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH07,Antal 7-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH08,Antal 8-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH09,Antal 9-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH10,Antal 10-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH11,Antal 11-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH12,Antal 12-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH13,Antal 13-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH14,Antal 14-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH15,Antal 15-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH16,Antal 16-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH17,Antal 17-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH1819,Antal 18-19-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH2029,Antal 20-29-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH3039,Antal 30-39-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH4049,Antal 40-49-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH5059,Antal 50-59-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH6069,Antal 60-69-årige personer i husstanden,1980,2007,NA,NA
FAHU,ANTH70,Antal 70-og derover-årige personer i hus,1980,2007,NA,NA
FAHU,ANTPERH,Antal personer i husstanden,1980,2007,https://www.dst.dk/da/Statistik/dokumentation/Times/CPR-oplysninger/ANTPERH,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Husstande/ANTPERH
FAHU,ANTVOKSH,Antal voksne personer i husstanden,1980,2007,NA,NA
FAHU,BOPIKOM,"Adressen (vej, husnummer, husbogstav, etage, side/dørnummer)",1980,2007,NA,NA
FAHU,D_ANT_FAM,Antal D-familier i husstanden,1980,2007,https://www.dst.dk/da/Statistik/dokumentation/Times/CPR-oplysninger/D-ANT-FAM,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familier/D-ANT-FAM
FAHU,FHART,Fælleshusstandsart,2003,2006,NA,NA
FAHU,HUSTYPE,Husstandstype,1980,2007,https://www.dst.dk/da/Statistik/dokumentation/Times/moduldata-for-befolkning-og-valg/hustype,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Husstande/HUSTYPE
FAHU,KOM,Kommune,1980,2007,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Befolkning-og-valg/KOM,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/KOM
FAHU,KONALDH,KØN på ældste person i husstanden,1980,2007,NA,NA
FAHU,BOPIKOM,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/BOPIKOM,NA
FAIK,FAMAEKVIVADISP,Ækvivaleret disponibel indkomst for familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famaekvivadisp,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMAEKVIVADISP
FAIK,FAMAEKVIVADISP_13,Ækvivaleret disponibel indkomst for familien,1987,2018,NA,NA
FAIK,FAMAEKVIVAINDKNETTO,Ækvivaleret samlet indkomst med nettorenter for familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famaekvivaindknetto,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMAEKVIVAINDKNETTO
FAIK,FAMAKTIEINDK,Aktieindkomster,1990,2009,NA,NA
FAIK,FAMANDENPENSION,Andre pensionsudbetalinger til familien,1987,2018,NA,NA
FAIK,FAMANDOVERFORSEL,Andre overførsler til familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famandoverforsel,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMANDOVERFORSEL
FAIK,FAMANTALFSKATTEPLIGTIGE,Antal fuldt skattepligtige voksne i familien,1987,2018,NA,NA
FAIK,FAMARBEJDSLOESP,Arbejdsløshedsdagpenge og uddannelsesgodtgørelse for familien,1987,2018,NA,NA
FAIK,FAMARBMABIDRAG,Arbejdsmarkedsbidrag mv,1987,2018,NA,NA
FAIK,FAMBOERNETILSKUD,Børnetilskud og familieydelser til familien,1987,2018,NA,NA
FAIK,FAMBOLIGFORM,Familiens boligform,2000,2018,NA,NA
FAIK,FAMBOLIGSTOETTE,Boligstøtte udbetalt til familien,1987,2018,NA,NA
FAIK,FAMBOLIGTYPE,Familiens boligtype,2000,2018,NA,NA
FAIK,FAMBRUTTOINDK,Bruttoindkomst for familien,1990,2009,NA,NA
FAIK,FAMDAGPENGE_KONTANT_13,Familiens samlede dagpenge og kontanthjælp,1987,2018,NA,NA
FAIK,FAMDISPONIBEL,Diponibel indkomst for familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famdisponibel,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMDISPONIBEL
FAIK,FAMDISPONIBEL_13,Disponibel indkomst,1987,2018,NA,NA
FAIK,FAMEFTERLOEN,Efterløn,1987,2018,NA,NA
FAIK,FAMEJDSKAT_EJERBOLIG,Ejendomsskat for boligejere,2010,2018,NA,NA
FAIK,FAMEJDSKAT_LEJERBOLIG,Ejendomsskat for lejere,2010,2018,NA,NA
FAIK,FAMEJENDOMSVURDERING,Kontant ejendomsværdi,1987,2018,NA,NA
FAIK,FAMERHVERVSINDK,Erhversindkomst for familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famerhvervsindk,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMERHVERVSINDK
FAIK,FAMERHVERVSINDK_13,"Erhvervsindkomst, løn og nettooverskud af selvstændig virksomhed inkl. visse honorarer",1987,2018,NA,NA
FAIK,FAMFOLKEFORTID_13,Folke- og førtidspension i familien,1987,2018,NA,NA
FAIK,FAMFORMREST_NY05,"Familiens nettorestformue ultimo året, ekskl. Pensionsformuer",1987,2018,NA,NA
FAIK,FAMFORMUEAKTIVER,Familiens samlede aktiver,1987,2018,NA,NA
FAIK,FAMFORMUEINDK,Formueindkomst i alt for familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famformueindk,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMFORMUEINDK
FAIK,FAMFORMUEINDK_BRUTTO,Formueindkomst. brutto i familien,1987,2018,NA,NA
FAIK,FAMFRADRAGIALT,Samlet beregnet fradrag for familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famfradragialt,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMFRADRAGIALT
FAIK,FAMFRYNSEGODER,Skattmæssig værdi af frynsegoderne i familien,1993,2009,NA,NA
FAIK,FAMGAELDIALT,Familiens passiver,1987,2018,NA,NA
FAIK,FAMGRON_CHECK,Grøn check,2010,2018,NA,NA
FAIK,FAMHOEJSTUDDA,Højeste uddannelse for de voksne i familien,2000,2018,NA,NA
FAIK,FAMHONNY,AMB. pligtige honorarer,1987,2018,NA,NA
FAIK,FAMILIE_ID,Familiens identificerende nummer.,1987,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/familie-id,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familier/FAMILIE-ID
FAIK,FAMINDKOMSTIALT,Familieindkomst i alt før skat,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famindkomstialt,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMINDKOMSTIALT
FAIK,FAMINDKOMSTIALT_13,"Indkomst i alt, før skatter mv.",1987,2018,NA,NA
FAIK,FAMKONTANTHJAELP,Kontanthjælp for familien,1990,2009,NA,NA
FAIK,FAMKONTANTHJAELP_13,Kontant hjælp i familien,1987,2018,NA,NA
FAIK,FAMLEJEVAERDI,beregnet lejeværdi af egen bolig for familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famlejevaerdi,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMLEJEVAERDI
FAIK,FAMLEJEV_EGEN_BOLIG,Beregnet lejeværdi af egen bolig,1987,2018,NA,NA
FAIK,FAMLOENMV,Lønindkomst i alt i familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famloenmv,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMLOENMV
FAIK,FAMLOENMV_13,Lønindkomst i alt i familien,1987,2018,NA,NA
FAIK,FAMMIDLERTIDYD,Midlertidige overførselsindkomster,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/fammidlertidyd,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMMIDLERTIDYD
FAIK,FAMOEVRIGFORMUE,Anden formueindkomst for familien,1990,2009,NA,NA
FAIK,FAMOEVRIGFORMUE_13,Øvrige formueindkomster i familien (aktieindkomst mv.),1987,2018,NA,NA
FAIK,FAMOFFPENS_EFTLON_13,Offentlige pensioner i familien,1987,2018,NA,NA
FAIK,FAMOFF_OVERFORSEL_13,Familiens offentlige overførsler,1987,2018,NA,NA
FAIK,FAMORLOVSYDELSE,Orlovsydelser udbetalt til familien,1994,2009,NA,NA
FAIK,FAMOVERFOERINDK,Familiens samlede overførselsindkomster,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famoverfoerindk,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMOVERFOERINDK
FAIK,FAMOVERGANGYD,Familiens samledeoOvergangsydelse,1994,2006,NA,NA
FAIK,FAMOVRIG_DAGPENGE_AKAS_13,Øvrige dagpenge fra A-kasser,1987,2018,NA,NA
FAIK,FAMOVRIG_KONTANTHJALP_13,"Familiens samlede Aktiverings-, ledigheds- og revalideringsydelse",1987,2018,NA,NA
FAIK,FAMOVRIG_OVERFORSEL_13,Øvrige overførselsindkomster i familien,1987,2018,NA,NA
FAIK,FAMPENSIONATP,Pensionsudbetaling fra ATP for familien,1987,2018,NA,NA
FAIK,FAMPENSIONIALT,Pensioner i alt for familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/fampensionialt,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMPENSIONIALT
FAIK,FAMPENSOFFENTLIG,Folke- og førtidspension for familien,1990,2009,NA,NA
FAIK,FAMPENSTJENESTE,Tjenestemandspension for familien,1987,2018,NA,NA
FAIK,FAMPRIVAT_PENSION_13,Private pensioner i familien,1987,2018,NA,NA
FAIK,FAMRENTEINDK,Samlede renteindtægter fra Danmark for familien,1990,2009,NA,NA
FAIK,FAMRENTEINDK_13,Familiens samlede skattepligtige renteindtægter fra Danmark undtagen renteindtægt i selvstændig virksomhed,1987,2018,NA,NA
FAIK,FAMRENTEUDGIFTER,Samlede fradragsberettigede renteudgifter for familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famrenteudgifter,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMRENTEUDGIFTER
FAIK,FAMRENTEUDGIFTER_13,"Renteudgifter, ekskl. renteudgifter fra udlandet og ekskl. renteudgifter i selvstændig virksomhed",1987,2018,NA,NA
FAIK,FAMRESTBISTANDSYD,Andre ydelser fra kommuuner og A-kasser udbetalt til familien,1990,2009,NA,NA
FAIK,FAMRESTINDK,Diverse indkomster som ikke direkte kan klassificeres i hovedgrupperne,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famrestindk,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMRESTINDK
FAIK,FAMRESTINDK_13,Anden personlig indkomst i familien,1987,2018,NA,NA
FAIK,FAMSAMLETINDK,Samlet indkomst for familien,1990,2009,NA,NA
FAIK,FAMSKATFRIYD,Skattefrie indkomster i familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famskatfriyd,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMSKATFRIYD
FAIK,FAMSKATMVIALT,Skat og arbejdsmarkedsbidrag betalt af familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famskatmvialt,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMSKATMVIALT
FAIK,FAMSKATMVIALT_13,"Skat, arbejdsmarkedsbidrag og særlig pension i alt. ekskl. kirkeskat",1987,2018,NA,NA
FAIK,FAMSKATPLIGTINDK,Skattepligtig indkomst for familien,1987,2018,NA,NA
FAIK,FAMSKATTOT,Samlet indkomstskat betalt af familien,1990,2009,NA,NA
FAIK,FAMSKATTOT_13,Samlet personlig slutskat for en skatteyder inkl. udenlandsk betalt skat. Ekskl. kirkeskat,1987,2018,NA,NA
FAIK,FAMSOCIOGRUP,Familiens socioøkonomiske gruppe,1994,2009,NA,NA
FAIK,FAMSOCIOGRUP_13,Familiens socioøkonomiske gruppe Def13,1993,2018,NA,NA
FAIK,FAMSU,Stipendier fra Statens Uddannelsesstøtte - SU udbetalt til familien,1987,2018,NA,NA
FAIK,FAMSUMINDKNETTORENT,Samlet indkomst med nettorenter for familien,1990,2009,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famsumindknettorent,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familieindkomst/FAMSUMINDKNETTORENT
FAIK,FAMSYG_BARSEL_13,Familiens syge- og barselsdagpenge ekskl. refusion til arbejdsgiver.,1987,2018,NA,NA
FAIK,FAMTRANSPORTFRADRAG,Samlet befordringsfradrag i familien,1990,2009,NA,NA
FAIK,FAMTYPE,familietype,1987,2018,NA,NA
FAIK,FAMUNDERHBIDRAG,Underholdsbidrag betalt af familien,1987,2018,NA,NA
FAIK,FAMVIRKORDIND,Familiens samlede beløb indsat i virksomhedsordningerne netto (speciel ordning for selvstændige og kunstnere),1987,2018,NA,NA
FAIK,FAMVIRKOVERSKUD,nettooverskud af selvstændig virksomhed for familien,1990,2009,NA,NA
FAIK,FAMVIRKOVERSKUD_13,Familiens samlede overskud af selvstændig virksomhed efter virksomhedens renteudgifter,1987,2018,NA,NA
FAIK,VERSION,Version,1987,2018,NA,NA
FAIK,FAMAEKVIVADISP_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famaekvivadisp-13,NA
FAIK,FAMAKTIEINDK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famaktieindk,NA
FAIK,FAMANDENPENSION,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famandenpension,NA
FAIK,FAMANTALFSKATTEPLIGTIGE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famantalfskattepligtige,NA
FAIK,FAMARBEJDSLOESP,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famarbejdsloesp,NA
FAIK,FAMARBMABIDRAG,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famarbmabidrag,NA
FAIK,FAMBOERNETILSKUD,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famboernetilskud,NA
FAIK,FAMBOLIGFORM,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famboligform,NA
FAIK,FAMBOLIGSTOETTE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famboligstoette,NA
FAIK,FAMBOLIGTYPE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famboligtype,NA
FAIK,FAMBRUTTOINDK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/fambruttoindk,NA
FAIK,FAMDAGPENGE_KONTANT_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famdagpenge-kontant-13,NA
FAIK,FAMDISPONIBEL_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famdisponibel-13,NA
FAIK,FAMEFTERLOEN,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famefterloen,NA
FAIK,FAMEJDSKAT_EJERBOLIG,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famejdskat-ejerbolig,NA
FAIK,FAMEJDSKAT_LEJERBOLIG,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famejdskat-lejerbolig,NA
FAIK,FAMEJENDOMSVURDERING,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famejendomsvurdering,NA
FAIK,FAMERHVERVSINDK_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famerhvervsindk-13,NA
FAIK,FAMFOLKEFORTID_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famfolkefortid-13,NA
FAIK,FAMFORMREST_NY05,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famformrest-ny05,NA
FAIK,FAMFORMUEAKTIVER,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famformueaktiver,NA
FAIK,FAMFORMUEINDK_BRUTTO,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famformueindk-brutto,NA
FAIK,FAMFRYNSEGODER,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famfrynsegoder,NA
FAIK,FAMGAELDIALT,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famgaeldialt,NA
FAIK,FAMGRON_CHECK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famgron-check,NA
FAIK,FAMHOEJSTUDDA,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famhoejstudda,NA
FAIK,FAMHONNY,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famhonny,NA
FAIK,FAMINDKOMSTIALT_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famindkomstialt-13,NA
FAIK,FAMKONTANTHJAELP,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famkontanthjaelp,NA
FAIK,FAMKONTANTHJAELP_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famkontanthjaelp-13,NA
FAIK,FAMLEJEV_EGEN_BOLIG,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famlejev-egen-bolig,NA
FAIK,FAMLOENMV_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famloenmv-13,NA
FAIK,FAMOEVRIGFORMUE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famoevrigformue,NA
FAIK,FAMOEVRIGFORMUE_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famoevrigformue-13,NA
FAIK,FAMOFFPENS_EFTLON_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famoffpens-eftlon-13,NA
FAIK,FAMOFF_OVERFORSEL_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famoff-overforsel-13,NA
FAIK,FAMORLOVSYDELSE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famorlovsydelse,NA
FAIK,FAMOVERGANGYD,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famovergangyd,NA
FAIK,FAMOVRIG_DAGPENGE_AKAS_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famovrig-dagpenge-akas-13,NA
FAIK,FAMOVRIG_KONTANTHJALP_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famovrig-kontanthjalp-13,NA
FAIK,FAMOVRIG_OVERFORSEL_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famovrig-overforsel-13,NA
FAIK,FAMPENSIONATP,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/fampensionatp,NA
FAIK,FAMPENSOFFENTLIG,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/fampensoffentlig,NA
FAIK,FAMPENSTJENESTE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/fampenstjeneste,NA
FAIK,FAMPRIVAT_PENSION_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famprivat-pension-13,NA
FAIK,FAMRENTEINDK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famrenteindk,NA
FAIK,FAMRENTEINDK_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famrenteindk-13,NA
FAIK,FAMRENTEUDGIFTER_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famrenteudgifter-13,NA
FAIK,FAMRESTBISTANDSYD,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famrestbistandsyd,NA
FAIK,FAMRESTINDK_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famrestindk-13,NA
FAIK,FAMSAMLETINDK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famsamletindk,NA
FAIK,FAMSKATMVIALT_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famskatmvialt-13,NA
FAIK,FAMSKATPLIGTINDK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famskatpligtindk,NA
FAIK,FAMSKATTOT,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famskattot,NA
FAIK,FAMSKATTOT_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famskattot-13,NA
FAIK,FAMSOCIOGRUP,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famsociogrup,NA
FAIK,FAMSOCIOGRUP_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/Familieindkomst/FAMSOCIOGRUP-13,NA
FAIK,FAMSU,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famsu,NA
FAIK,FAMSYG_BARSEL_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famsyg-barsel-13,NA
FAIK,FAMTRANSPORTFRADRAG,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famtransportfradrag,NA
FAIK,FAMUNDERHBIDRAG,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famunderhbidrag,NA
FAIK,FAMVIRKORDIND,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famvirkordind,NA
FAIK,FAMVIRKOVERSKUD,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famvirkoverskud,NA
FAIK,FAMVIRKOVERSKUD_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/familieindkomst/famvirkoverskud-13,NA
FAIK,VERSION,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-faelles-variable/VERSION,NA
FAIN,ADRDATO,Tilflytningsdato til adressen,1980,2007,NA,NA
FAIN,AEGTEFAELLE_ID,Ægtefælle Person Id,1980,2007,NA,NA
FAIN,ALDER,Alder pr. 1. januar.,1980,2007,NA,NA
FAIN,A_FAMILIE_ID,A-familie Id,1980,2007,NA,NA
FAIN,A_STATUS,A-familie status,1980,2007,NA,NA
FAIN,A_TYPE,A-familietype,1980,2007,NA,NA
FAIN,BOPIKOM,"Adressen (vej, husnummer, husbogstav, etage, side/dørnummer)",1980,2007,NA,NA
FAIN,CIVDATO,Civilstandsdato,1980,2007,NA,NA
FAIN,CIVST,Civilstand,1980,2007,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/civst,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/CIVST
FAIN,C_FAELLE_ID,Partnerens Id,1980,2007,https://www.dst.dk/da/Statistik/dokumentation/Times/CPR-oplysninger/C-FAELLE-ID,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familier/C-FAELLE-ID
FAIN,C_FAMILIE_ID,-familie_Id,1980,2007,https://www.dst.dk/da/Statistik/dokumentation/Times/CPR-oplysninger/C-FAMILIE-ID,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familier/C-FAMILIE-ID
FAIN,C_STATUS,C-familiestatus,1980,2007,https://www.dst.dk/da/Statistik/dokumentation/Times/CPR-oplysninger/C-STATUS,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Familier/C-STATUS
